1;4;Цена Надёжность телефона Универсальность Очень удобная форма Неплохой экран Неплохие динамики Неплохая скорость отклика Не перезагружался сам, не барахлил, разве что разок, но я специально сделал сброс к базовым установкам через год использования
0;4;Объём внутренней памяти Неудачный интерфейс зарядки Маловата клавиатура, но быстро привыкаешь Часто в разговорах нечетко работает датчик  ты спешишь завершить разговор, пока у когото не включился автоответчик  экран выключен. когда  Невозможность обновления ОС выше Android 2.3.5, на момент января 2014. Вряд ли будет в дальнейшем.
1;4;Вцелом телефоном доволен.  Пользуюсь полтора года. Носил в силиконовом бампере, который купил за 300 рублей  в результате ни царапинки, но нижняя металлическая часть корпуса склонна стираться. За года три будет изношенной.  Покупал как самый дешёвый аппарат для позвонитьпосмсить, выйти в интернет  оказался довольно медленным. Без приложений соц.сетей и прочих маркетов  ещё медленнее.  Рассчитывал на небольшой мультитач экран  спиcывать на экзаменах, очень удобно! :)  Неудачный интерфейс зарядки тотально у HTC  на мой взгляд: чуть надавить, вставляя в телефон  металлическая часть смещается, извёл два кабеля, все ведут себя одинаково. Надо быть аккуратнее, подключая телефон. Буду брать телефон другой марки.  Внутренней памяти очень мало, ищите, чтобы хотя бы 2 Гб было, а то тут: штук 8 приложений, несколько фоток и видео  памяти нет ни на что, постоянно ходил с предупреждением о критическом запасе памяти.
1;2;Цена, батарея, если не играть.
0;2;Тормозит, сборка ужасная, всё скрипит и люфтит, экран, все приложения тормозят. Фишки htc неудобные. Встроенной памяти практически нет.
0;2;За 2 года краска на железе внизу стёрлась. Камера более менее нормальная. Совершенно неудобный телефон. Сенсор тупит. За цену в начале продаж купила бы себе чтонибудь получше.
1;2;Отличная камера и вспышка. Цена для такого устройства низкая. Android. Вполне неплохо выполнен экран для такого разрешения картинка приятна для глаз, хотя и не такой отзывчивый сенсор
0;2;Ужасно слабый аккумулятор, это основной минус этого аппарата, разряжается буквально за пару часов при включенном wifi и на макс подсветке, например если играть или смотреть видео, следовательно использовать можно только если есть постоянная возможность подзарядиться. Качества звука через динамик далеко не на высоте.Наблюдаются незначительные тормоза в некоторых приложениях и вообще в меню. Очень мало встроенной памяти, а приложения устанавливаются именно туда, с этим связанны неудобства  нужно постоянно переносить их на карту памяти.
0;2;Несколько неудобно что нету отдельной кнопки для фото. Подумываю купить батарею большей емкость мб что нибудь измениться.
1;1;Собран и сделан качественно
0;1;Очень маленькая память забита вшитыми и совершенно бесполезными приложениями (фейсбук, твитер, фликр, и куча прочего мусора) которые без рута не удалить.   Телефон, если им пользоваться, вынуждает на рут со всеми вытекающими  (cm10.1) минус батарейка, камера никакая, отваливающимся вифи и прочими танцами с бубном при замене прошивки.
0;1;Вывод: это телефон подойдет тем, кому надо только звонить и отправлять смс. Как только пользователь научится заходить в гугль плей, сразу возникнет вопрос о необходимости менять телефон т.к. не хватает памяти. Link2sd и ежедневные бекапы им в помощь.
1;5;Очень удобный телефон. Пользуюсь им уже больше 2ух лет. Красивый дизайн, все функции смартфона. Достаточно для обычного телефона и работы в интернете. Падал несколько раз, не разбивался. На экран сразу нанесла плёнку, меняю её раз в 8 месяцев гдето. Работает отлично.
0;5;Маленькая память телефона (новые приложения уже не помещаются, т.к. по умолчанию добавляются не на флешку, которую я докупила, а на память телефона).  Камера  не слишком высокого разрешения, но снимки видно.
1;5;Модель не новая, но надёжная. Хотя и быстро садится батарейка как у всех смартфонов на Андроиде.
1;5;Уникальное сочетание надежности и функциональности. Сегодня на рынке ничего подобного вообще не представлено! Отличное качество сборки, хорошая камера со вспышкой. Фотографии получаются даже лучше, чем на аналогичных камерах у конкурентов. Габариты телефона идеальны! В руке лежит надежно. Качество динамиков и микрофона не вызывают никаких нареканий. Приём сигнала сотовой связи уверенный.
0;5;Слабовата батарея, но решаемо путем установки батареи повышенной емкости. Маловато внутренней памяти.
1;5;В настоящее время, к сожалению, подобрать аналогичный телефон, сочетающий в себе габариты телефона, свежую версию ПО, адекватную цену и набор функционала не представляется возможным.
1;4;Размеры, цена, функциональность
0;4;совсем слабый аккумулятор, качество
1;4;В своем ценовом сегменте один из лучших телефонов, но будьте готовы к тому, что аккумулятор будет вылетать очень быстро, даже при умеренном использовании на день едва хватает заряда.
1;4;Хорошая модель, отличная камера, удобно сидеть в интернете. Много раз падал и на кафель и на асфальт  даже не выключался)
0;4;быстро царапается задняя крышка
1;4;служит уже больше двух лет. в последнее время стих звук в аудиоплеере
1;4;Отличный, небольшой по размерам смартфон.
0;4;Не большая по современным меркам оперативная память и вообще железо уже устаревшее, но за 33.5 т.р отличный телефон
1;4;У меня он был полтора года назад, продал из за того что экран для меня маловат,теперь подумываю его купить сыну, телефон и в правду отличный, шустрый, приятный на ощупь пластик, достойный экран, но модель уже старовата, реальная его цена 3тр больше платить жалко за устаревшую модель.
1;3; Компактный, удобно лежит в руке  Симпатичный внешний вид  Яркие, насыщенные цвета на дисплее  Понятный и удобный интерфейс
0;3;" Маленькая внутренняя память. При попытке загрузить необходимое приложение с Маркета, выскакивает сообщение о том, что недостаточно внутренней памяти. Приходится тратить лишнее время на освобождение места и переброс других приложений на карту памяти. Порой очень нервирует:)  Слишком много ненужных встроенных приложений вроде ""Акции"", ""HTC Likes"", ""Friend stream"" и др. Возможно, ктото со мной не согласится, но мне они ни разу не понадобились более чем за год использования.. Только место занимают.  Камера всётаки слабовата.  Сенсор! Через несколько месяцев после покупки с ним начало твориться чтото невообразимое. Он будто живёт своей жизнью: постоянно подвисает, иногда нужно прикладывать усилие, чтобы прокрутить экран, но главное  очень часто невозможно простонапросто принять звонок! Нажимаешь на функцию ""Принять""  телефон задумывается на несколько секунд и..  нахально сбрасывает вызов. Иногда и вовсе не реагирует (нужно несколько раз повторить манипуляцию)."
0;3;"В целом, соотношение цены и качества неплохое. Внешне телефончик хорош, но стоит ""залезть"" в него поглубже и через парутройку месяцев понимаешь, что начинка далеко не из лучших. Для продвинутых юзеров этот телефон  одно мучение. САМЫЙ существенный его недостаток  глюки в работе. Отнимают время и нервы. Поэтому, спустя год, подбираю себе новый девайс, а этот оставлю в качестве запасного варианта. 3 из 5."
1;5;дизайн, белый цвет, компактность и удобство держания в руке
0;5;внутренняя память и слабый аккумулятор
1;5;Пользуюсь данной моделью уже почти два года (до этого также был HTC). Выбор именно этого телефона был обусловлен достаточно небольшой ценой (изза китайской сборки) и белым цветом. Не могу сказать, что сборка хуже тайваньской, потому что за это время не произошло ни одного глобального сбоя системы, как часто бывает у HTC. Единственный серьезный минус, с которым пришлось столкнуться  внутренняя память. Аппарат по умолчанию сохраняет все приложения на телефон, а купленную sdcard на 32 Gb и вовсе игнорирует((( Необходимо переустанавливать систему. Но телефон стоит своих денег, не собираюсь менять любимую марку HTC ни на какую другую)
1;4;Удобный, небольшой, есть GPS, нормально держит заряд.
0;4;Встроенной памяти не хватает для ОС Android, она через полгода переполняется, приходится делать сброс к заводским настройкам. Через 2+ года после покупки тачскрин стал серьёзно барахлить. Кнопка разблокировки/включения спустя ~1 год стала не всегда срабатывать.
1;4;Модель нормально проработала у меня два с небольшим года. Несколько раз ронял. Сейчас барахлит сенсорный экран, пропала чувствительность в некоторых местах. Заказал себе новый телефон (другую модель).
1;4;Низкая цена, Хороший сенсор,  Надежность( как он у меня только не падал ) Удобно лежит в руке и корпус приятен на ощупь Отличная камера Компактный и легкий
0;4;Слабый процессор Катастрофически не хватает внутренней памяти Слабый аккумулятор
1;4;Телефон себя оправдал абсолютно. Удобный карманный помощник, чтобы быстро позвонить/посмотреть расписание или карту/глянуть почту/накатать сообщение в чат.  Для своей цены более чем достойный товар.  Главное  не перегружать игрушками и прочими тяжелыми приложениями, для этого есть планшеты.
1;2;Красивый телефон!камера неплохая.Достоинств мало!!!!!!!
0;2;слабенький процессор,игры тормозят,маленький экран,дисплей тупой,кароче телефон фигня.Через 1 год начались подвисания,плохо реагировать на нажатия кнопки блокировки и качельки громкости,маленький объем оперативной и встроенной памяти.Динамик не из лучших. Телефон глючит вечно ! И есть полно недостатков , одглючивает сенсор при приеме звонков,заметите их в работе с телефоном.
0;2;Кароче телефон полная френь!!!!!!!!!!!!!!!!НЕ СОВЕТУЮ ПОКУПАТЬ !!!!!САМ ЖАЛЕЮ............
1;4;"— хороший дизайн; — хорошее качество сборки; — качественная гарнитура, громкие наушники; — недорого."
0;4;"— Андроид 2.3 — староват, многие приложения теперь только под 4.х пишутся; — очень маленькая внутренняя память: обновления предустановленных приложений занимают изрядную часть памяти, пришлось удалить невостребованные обновления; — очень чувствительный сенсор, легко комунибудь случайно позвонить (уже было) или чтонибудь ещё наделать, если вовремя не заблокировать экран."
1;4;Брал как проверенную временем модель, за хороший дизайн и невысокую цену. Всё работает. Во многом этим смартфоном доволен. А вообще целил на iPhone, но за отсутствием денег пришлось взять чтото недорогое, на время, пока зарабатываю на iPhone, ну или на другой флагман (от HTC скорее всего).
1;5; Удобный (по крайней мере мне), приятно лежит в ладони, никакие кнопки случайно не включают монитор и не творит неведомых действий без ведома хозяина  послушный)  Монитор с отличной цветопередачей и приличной камерой. По сравнению с моим старым самсунговским коммом, где камера была с большим количеством мегапикселей, эта снимает лучше (четче, выше качество изображения)  Прекрасная чувствительность экрана. Отзывчивый)  Сборка попалась хорошая, нигде ничего (тьфутьфутьфу) не скрипит, не люфтит и не отваливается.  Саморегулирующийся звук  Приемлемая цена за отличное качество. Покупала за 8100 в декабре + карта памяти на 16 гигов, чехол (обязательно! иначе экран мгновенно поцарапается), пленка для экрана... уложилась в 9000 )  А еще при установке соответствующей программы его можно использовать как великолепный фонарик (забиваем гвозди микроскопом )))
0;5;"Музыка начинает ""дергаться"" при включенном вайфае. Хотя может это только у моей модели такой косяк ))  Пару раз за четыре месяца завис, после перезагрузки опять работал как часы.   Зарядки хватает при активном использовании максимум на день, при неактивном  на два. Ну да это у всех андроидом в принципе и НТСшников в частности, в принципе знала на что шла, обычно просто на ночь ставлю, уже привыкла)  Иногда случайно нажимаются сенсорные кнопки внизу, но к ним привыкаешь и уже через полмесяца проблема исчезает."
1;5;Телефон использую 4 месяца, крайне довольна выбором. На НТС перешла с Самсунга, разница была видна сразу как только включили телефон  никаких притормаживаний при нажатии, отличная чувствительность, для нтсшников недорогая модель, зато качество отличное! Мужчинам телефон может показаться маленьким для ладони, а девушкам придется по вкусу)  28.04.2013  полет нормальный. До сих пор полностью довольна телефоном, после пары перезагрузок проблема со звуком и Вайфаем отпала сама собой.  Падал много раз(кривые руки, что ж поделать))), в результате всего пара микроцарапин. Зарядки хватает на день при постоянно включенном скайпе и ВайФае. Сам собой тоже не перезапускается. Ну и цена прилично снизилась  почти вдвое, у нас он стоит около 5 тыс.р.против 8, когда покупала  04.10.2013  продолжает радовать быстродействием. Агрегат полностью функционален, добавилась еще пара царапин, ну дык надо в чехле носить.  Прекрасная альтернатива яблоку.
1;2;Только что цена ..
0;2;Много
0;2;Я полностью согласен с комментарием ниже. Из достоинств  только его цена. Из недостатков: он маленький, клавиша разблокировки экрана плохо работает, нужно постоянно на нее сильно нажимать, чтобы сработала. Сенсор странный, летом вообще с телефоном неудобно. Если руки влажные, хоть чуть чуть потеют  сенсор просто не срабатывает, иногда даже вообще просто подвисает. Камера в принципе нормальная. В нормальные игры вообще не поиграть, если они идут, то жутко виснут. За счет маленького экрана  неудобно набирать на нем, буквы очень близко к себе расположены, аккумулятор слабейший, если играть в игры то часа на 2 хватает, если отключен WiFi, и только звонить может даже и на 23 дня хватать. А фонарик вообще лучше не использовать, аккумулятор им можно посадить со 100% заряда за 15мин. до того состояния, что телефон отключится.  В общем, не советую его брать, только если для звонков, но если только для звонков, то лучше покупать что нибудь дешевле.  Для игры/музыки и т.п. он категорически не подходит. Когда покупал телефон, и не думал уже какой брать, походил по магазинам, за эту цену было самое лучшее.  Лучше бы купил Sony Xperia, чем этот отстой.  Пользуюсь уже около 2х лет, менять пока не хочу. В игры на нем почти не играю.
1;1;Очень мало (
0;1;Много: маленькая внутренняя память , очень маленькая и не почистить . Экран  царапается , сенсор плохой, бывает очень чувствительный ,что даже не прикасаешься к экрану, а уже нажимается, и наоборот сто раз наживаешь, не нажимается! Маленький экран , неудобно работать в нем , на клавиатуре кнопки расположены очень близко , и постоянно нажимается не та буква! Постоянно виснет! Камера не очень, тормознуто фоткает , и смазанно ,качество плохое! Неудобное меню. Многое колво игр не поддерживается . Быстро садится батарея, буквально держится 45 часов после полной зарядки .Не подходит для лазания в интернете.  Бывает пропадает связь, и плохая слышимость в разговоре.  Клавиша блокировки постоянно залипает, не разблокировать телефон. Телефон глючит вечно ! И есть полно недостатков , заметите их в работе с телефоном.
0;1;Не советую этот телефон.
1;4;качественный аппарат среднего уровня. достаточно крепкий. wifi роутер и GPS.
0;4; относительно слабая батарея (впрочем, это не только у него).  мало внутренней памяти  и не почистить. флэш не спасет  много хлама нельзя перенести.  не синхронизируется через htc sync (через сторонние приложения нормально).
1;4;телефон покупался в июне 2011 года, фактически сразу, как модель вышла. За  время эксплуатации нареканий особо не было  основные задачи  телефон, навигация, wifiроутер. Камера  чудес не ждал, но в принципе неплохая. Использовался без чехла. Падал, в т.ч. бетон и мелкий песок. Задняя крышка и стекло не поцарапались, а вот с алюминиевого ободка краска ободралась и обтерлась.  На текущий момент перестал работать маленький динамик, осталась только громкая связь, так что буду покупать филипс с большой батарейкой.   Резюме: 2 с небольшим года  не слишком много (моторола L7 2006 года при таких же условиях эксплуатации работает без нареканий до сих пор), но и не совсем плохо. На сегодня красная цена для wildfire s  150 $.
1;5;Адекватность цены, качества и наворотов функций!!
0;5;Маленькая внутренняя память
1;5;Этот телефон прослужил мне более двух лет...его украли(...очень очень жаль, так как за это время он меня ни  разу не подводил...он и падал  и все нормально с ним было...зарядку держал хорошо..все функции, которые необходимы  в нем были...многие мои знакомые за такой срок поменяли свои телефоны, и это было не изза того, что он им надоедал, а изза неработоспособности...вообщем HTC умеют делать смартфоны. Всем рекомендую эту модель, кто ценит качество
1;5;Классный аппарат, ни разу не подводил. Компактный, удобный в управлении. Можно все настроить под себя. Оперативы хватает (тянет тяжелые приложения). Камера отлично снимает, плюс есть вспышка (можно использовать как фонарик, очень удобно) Хороший звук (если подкупить хорошие наушники) Сеть ловит  практически везде, где не справляются другие телефоны.
0;5;Недолго держит заряд, но легко решается более объемным аккамулятором
1;5;Я доволен, все устаривает. А жалобы, что мало памяти, легко решаются специальной программой, которая переносит все на флешку. Поставил новейшую прошивку, доволен как слон
1;2;Маленький, компактный, легкий. HTC Sense.
0;2;Нет передней камеры, внутренняя память очень маленькая 512 мб  очень быстро засоряется и приходится сбрасывать к заводским настройкам.+ сторонние программы которые не используются и которые не удалишь без рут прав. Даже получив рут не сумел таки(( Камера плохая, не очень четкая. Тихий звук. WiFi роутер. Я думал это огромный плюс в бюджетном телефоне, но на то он и бюджетный, что фигово раздает и нужно чуть ли не впритык сидеть к нему((
0;2;У меня уже он 2 года. Покупался за 8500, сейчас конечно я немного жалею. Но тот момент нормальный бюджетный телефон, который не сильно глючил еще, сейчас же лагает нереально и батарея подохшая. Я бы не советовал покупать его, лучше подкопить месяцок и купить что нибудь помощнее например из серии Desire или еще что.
1;1;недорогой, компактный, довольно популярный и хорошо смотрится
0;1;очень мало памяти  не хватает ни на что, старый Андройд, не очень удобное управление, плохая фотокамера
0;1;Неудобно сидеть в Интернете изза маленького экрана, зато в кармане почти не чувствуется.
1;5;компактный, яркий экран, удобный в использовании
0;5;нет
1;5;Телефон получила в подарок, быстро с ним разобралась, никаких сложностей не возникло. Оочень удобный, единственное что хотелось бы, это добавить кнопку что бы делать фото. В плей.маркете есть все преложения, для чтения, прослушивания музыки и просмотра фильмов, и др. вроде аськи, вк и т.д. Телефон не зависает, при активном использовании, иногда вылетает из стандартного браузера. Качество фото достаточно хорошее. Удобный зарядник в наборе, с возможностью использовать как юсб.
1;5;Цена, начинка, примелемое качество
0;5;Плохо продумана функция снятие трубки при блокированной клавиатуре. Бывает сбрасывае вместо снятие трубки
1;5;Хорошее устройство с прекрасной ценной. Батарейки хватает на день на два. Если выключать WiFi, GPS и прочие опции. Отлично для веб серфинга, небольших игр, простых фото. Про батарею ещё: Если всё включить и использовать как навигатор, то сядет за часа 34.
1;4;Удобный размер, чувствительный сенсор, качество сборки, нецарапающийся экран
0;4;внутренняя память!!!
1;4;Пользуюсь уже 1,5 года. Качество картинки, отзывчивость сенсора  отлично, легко тянет навител, практически без сбоев работает. Экран без пленки постоянно в кармане с ключами или еще где не надо  царапин не видно! Первое время очень радовал, но потом извечная проблема  память. Внутренней памяти доступно всего 150 мб  позор современности! Хоть переноси на карту, хоть нет  внутренняя память уже год как исчерпана... стоят 35 приложений и все равно тормозит и не дает запускать приложения сеьезнее оперы, пока не удалишь остальные...
1;4;В первый год работы был один сплошной плюс!
0;4;Маловат
1;4;Пользуюсь уже почти 2 года. Первый год работал без нареканий, полностью устраивал. Потом же начались подвисания, вылеты из программ, стал плохо реагировать на нажатия кнопки блокировки и качельки громкости. После покупки планшета  стало неудобно пользоваться этой малюсенькой клавиатурой, по нужным кнопкам попадаю через раз, спасает т9. Но я все равно люблю свой телефончик:)
1;4;удобное управление, хорошая камера, компактность, не тормозит и не глючит.
0;4;батарея и еще раз батарея
1;4;В целом, отличный аппарат  плеер, навигатор, мини планшет, в какойто степени игрушка, читалака, конечно же, телефон, и просто приятный гаджет за такие копейки. (Не стоит забывать, что это Андроид раз, HTC два). О покупке не жалею. Печаль с аккумулятором  это да, но я ее решила просто: купила аккумулятор большей ёмкостью за 1000 рэ, потом, кстати, нашла за 700. Если душит жаба, можно купить второй оригинальный (вполне реально уложиться в 300500 рэ) и заряжать их по очереди, нося запасной с собой.
1;4;Размеры, качество экрана, отзывчивый тачскрин, камера (автофокус, вспышка)
0;4;Внутренняя память, процессор
1;4;"Купил эту модель для разговоров, устраивает почти все! Главный недостаток  это небольшое количество внутренней памяти. Несколько скачанных приложений и телефон начинает притормаживать, а некоторые приложения отказываются даже запускаться, пишет, что ""недостаточно памяти"". Смартфонов доволен, но за внутреннюю память и за слабенький процессор ставлю только 4!"
1;4;"Цена. Неубиваемость(много раз падал, тонул. Изжил себя и начал тормозить только через 2 года ""жёсткой эксплуатации"")"
0;4;Не попадаю пальцем по маленьким кнопкам клавиатуры, когда печатаю, как следствие куча ошибок, которые нужно исправлять. Слабоват проц.
1;4;Телефон для тех кто не заморачивается. Посмотреть пробки, залезть в инет, или раздать его через wifi  вот стезя телефона. Для остального слабоват.
1;4;Компактный Оболочка HTC Sense Качественная сборка
0;4;Слабый аккумулятор Слабый процессор Бывает тормозит Android 2.3
1;4;Подходит для того, чтоб сидеть в интернете , читать и для прослушивания музыки. Идеален для списывания в универе, благодаря своему компактному размеру) Любителям игр не рекомендуется
1;4;Стабильно работает под андроидом, сеть ловит отлично, вай фай как точка доступа отлично. Стекло не царапается.
0;4;Высокий расход батареи и батарея малой ёмкости. Скользкий) не держится в руках, из за острых гладких боков) Без силикона не ношу.
1;4;Падал несколько раз, все работает. Батарея садиться за 4 часа активного пользования  1 час интернет по 3g , 1 час книга, 30 мин игры и все, от заряда 15 процентов, так было с самого начала.
1;5;"не тормозит, работает хорошо игрушки средние (типа cut the rope,hill climb racing) идут прекрасно, но тяжелые уровни на angrу birds подвисают (но не сильно) вибрация хорошая, звук неплохой (ну по крайней мере у меня от моего будильника просыпается весь дом:)) цена приемлемая, своих денег стоит не глючит,не было такого что приходилось его перезагружать акселерометр нравиться,что есть ярлыки на экране блокировки (удобно,если надо быстро позвонить,или снять видео) если поставить яркость на среднюю,выключить вайфай,интернет то сутки продержит как фонарик он великолепен (не скачивала дополнительный ""фонарик"",просто включала видео,затем вспышку,т.к. это приложение тоже занимает память,которой итак ни на что не хватает)) качество фото неплохое,но при плохом освещении даже вспышка вам не поможет (но текста фотает отлично,текст понятный и разборчивый)"
0;5;"без пленки на экране остаются отпечатки,марается сильно деньги ""кушает"" сильно,если лазаешь в интернете мало памяти,что очень огорчает постоянно обновляет приложения типа маркета,поисковика и др.,что занимает много памяти  немного скрипит при нажатии долго в интернете не посидишь,разряжается за 3 часа целиком и полностью бесит,когда скачаешь музыку,а он картинку дурацкую поставит,которую потом фиг уберешь (я их убирала через aimp на компе) при неустойчивом соединении даже не думайте,что вы посмотрите видео на ютубе"
1;5;советую наклеить пленку,одеть чехол если планируете на нем выходить в интернет,подключите безлимитный  но все равно не смотря на мелкие недостатки он просто супер,все что мне нужно в нем есть) если думаете брать или не брать  БЕРИТЕ:)
1;4;Маленький, шустрый
0;4;я считаю что нет, свои функции выполняетпериод эксплуатации 2 года. Ну акб стал меньше держать(к вечеру переходит в режим экономии)
1;4;Покупал за 7.500,производство тайвань (специально смотрел, потому что есть китай) Кнопки не глючат!
1;3;Цена и качество материалов корпуса, автофокус, габариты, четкий и яркий дисплей, емкостный стеклянный мультитач
0;3;600 МГц маловато для видеофайлов нормального разрешения, запись видео 0,3
0;3;Куплен в подарок за 3990 вместо Asha 501 при той же цене, после сравнения разницы дисплеев этих аппаратов бок о бок, и использования камеры
1;3;Неплохое разрешение экрана  480*320. Компактный размер. Мощный вибратор. Неплохая батарея.
0;3;"Не тянет фильмы даже в среднем разрешении, дружит в основном с файлами 320х240, 480х320, и то только с AVI. С .mp4 плохо справляется. Приходится специально конвертировать видео под него. Издевательски маленькая внутренняя память. Без Link2SD тут никак не обойтись. После 10и месяцев использования стало тяжело вывести аппарат из режима сна  кнопка разблокировки начала жить ""своей жизнью"". Судя по отзывам, такая проблема у каждого третьего обладателя Wildfire S."
0;3;Чтобы с удовольствием пользоваться Андроидом и всеми его прибамбасами, нужен более мощный процессор. Процессора Wildfire S с 600 МГц не хватает явно.
